CT,GeoMax,HarMax,Value,CtyMax,ProMax,ValGeo,GeoLim,ValHar,HarLim,GeoRank,HarRank,Nguong1,GeoNgn1,HarNgn1,ProNgn1,CtyNgn1,Values_Ngn1,ValGeoNgn2,GeoNgn2,ValHarNgn2,HarNgn2,ProNgn2,CtyNgn2,Values_Ngn2,Slope_avg,Slope_wgt_avg,ValGeo3,MinGeo3,ValHar3,MinHar3
+1*20/25+4*20/6,1.3364433296854543,1.2161198891274694,37.084230479476226,HHS,2.073248407643312,7.988308453683155,1.4265997338278729,7.988308453683155,1.3492270253728529,0.7588827869781836,0.7395845774588965,12.903821065783132,1.4237900280890257,12.903821065783132,2.0590311248594024,HHS_LDG_TDG_FRT_HSL,[37.08423048 23.2002892  18.92414862 14.62090496 14.56874055],13.034212853104057,1.2476957259738441,13.034212853104057,1.1966689227599556,2.251547633567076,HHS_FRT_D2D_IDI_ANV_PAC_AAA_ASM_GAS_NKG_VHM_HII_FIT_SKG_DCL_DCM_HTN_PVT_VPG_PLX_PPC_DRH_CTD_LHG_TSC_PET_SZL,"[37.08423048 14.62090496 10.49426585  9.04229477  7.98890792  7.51670333
  5.1558226   4.54163057  4.49018544  4.17771116  4.01815441  3.92154611
  3.4318217   3.30523953  3.27511861  3.25108776  3.19326819  3.11471895
  2.64215109  2.61994124  2.61320028  2.41018863  2.26423334  2.12231626
  1.86229805  1.64094316  1.2279848 ]",1.3403755863378775,1.2815178309630089,13.034212853104057,1.3908755638644401,13.034212853104057,1.3148699683748353
+1*20/25+7*28/22,1.4141462582264843,1.264326280944996,24970.555226791654,SZL,1.989637305699482,7.9873851877794335,1.5148292844401738,7.9873851877794335,1.4309996889855148,0.8234755276401496,0.8122037266843549,10.406376143264442,1.484234656167057,10.406376143264442,1.941435489134187,SZL_HHS_TDG_CTD,[2.49705552e+04 3.65915830e+01 1.83076030e+01 1.47162173e+01],13.656495243888513,1.207262156341309,13.656495243888513,1.1801823157490643,2.134889172857412,SZL_HHS_CTD_D2D_IDI_ANV_PAC_AAA_ASM_GAS_NKG_HII_FIT_SKG_DCL_DCM_PVT_PPC_PLX_VPG_LHG_TSC,"[2.49705552e+04 3.65915830e+01 1.47162173e+01 9.67270533e+00
 9.00333928e+00 7.92685006e+00 7.46641906e+00 5.11970597e+00
 4.53296342e+00 4.48532202e+00 4.15523428e+00 3.82862741e+00
 3.42382498e+00 3.29834587e+00 3.27083387e+00 3.24644157e+00
 3.10220756e+00 2.61317817e+00 2.58121915e+00 2.55625059e+00
 2.25701392e+00 1.83911482e+00]",0.19282372590845953,0.6749217932260939,10.406376143264442,1.4067861657203378,10.406376143264442,1.3148699683748353
+1*20/25+7*24/6,1.3479792515686628,1.2150119932724113,36.90872734114482,HHS,2.073248407643312,7.9873851877794335,1.4439513828327974,7.9873851877794335,1.3681495634446048,0.7756188532752127,0.755842695408036,11.087648548525426,1.428621236330112,11.087648548525426,2.009833441238414,HHS_TDG_HSL,[36.90872734 18.30760301 14.52032914],12.79146899865157,1.238544892870265,12.79146899865157,1.1872259109865504,2.164330081654393,HHS_D2D_IDI_ANV_PAC_AAA_ASM_GAS_NKG_HII_FIT_SKG_DCL_DCM_PVT_PPC_PLX_VPG_LHG_CTD_TSC_PET_SZL,"[36.90872734  9.70806565  9.01953138  7.92685006  7.46641906  5.13204842
  4.52020177  4.48533679  4.15523428  3.82862741  3.45569018  3.29834587
  3.27083387  3.24644157  3.10220756  2.61317817  2.58325649  2.55625059
  2.21270074  2.15139447  1.89372379  1.82349386  1.23680749]",1.3782348528904749,1.3014428791857493,11.087648548525426,1.4067861657203378,11.087648548525426,1.3148699683748353
+1*20/25+17*20/25,1.3479792515686628,1.2150119932724113,36.6321210353716,HHS,2.073248407643312,7.9889396630009895,1.4439513828327974,7.9889396630009895,1.3681495634446048,0.7756188532752127,0.755842695408036,11.022555219791297,1.428621236330112,11.022555219791297,1.986416997096475,HHS_TDG_HSL_PAC,[36.63212104 18.30760301 14.52032914 12.72108092],10.346968613990356,1.238544892870265,10.346968613990356,1.1872259109865504,2.1613191613254767,HHS_PAC_D2D_IDI_ANV_TDC_ASM_FRT_AAA_GAS_NKG_VHC_HII_DCM_FIT_SKG_DCL_PVT_PPC_PLX_VPG_SHI_CTD_LHG_TSC_SZL,"[36.63212104 12.72108092  9.70806565  9.26121584  8.44558468  6.0598345
  5.78262283  5.467932    5.20112109  4.54017726  4.43492372  4.03994467
  3.95292435  3.46310109  3.43295156  3.29834587  3.28894954  3.10220911
  2.61317817  2.60622192  2.55785702  2.31396229  2.15139447  2.07569832
  1.8613782   1.21346946]",1.4406452403227963,1.3640878487082224,11.022555219791297,1.4067861657203378,11.022555219791297,1.3148699683748353
+1*30/14-10*25/8,1.3298825524952056,1.1855171559693058,0.37644144966816756,D2D,1.97535632183908,0.07393475089242053,1.4423607046810152,0.07393475089242053,1.3467991253081375,0.7669392386761792,0.7266432022440631,0.11193616500431225,1.4640560998253414,0.11193616500431225,1.8042354946419905,D2D_PAC_CCI_ANV_PTC,[0.37644145 0.18639484 0.14352192 0.12008567 0.11613664],0.11857812734345306,1.2495456299905443,0.11857812734345306,1.2252384176074176,1.06,,[],2.0389596759411086,2.061010837218797,0.11193616500431225,1.3536796555652517,0.11019382672605062,1.3148699683748353
+1*20/25+3*17/14,1.3840303879705995,1.2609547061186046,36.591811339725275,HHS,2.073248407643312,7.9873977351088605,1.4439513828327974,7.9873977351088605,1.3681495634446048,0.7923077768943583,0.7720420779589293,10.914898774944097,1.428621236330112,10.914898774944097,2.009833441238414,HHS_TDG_HSL,[36.59181134 18.30760301 14.52032914],10.914898774944097,1.238544892870265,10.914898774944097,1.1872259109865504,2.134889172857412,HHS_D2D_IDI_PAC_ANV_AAA_ASM_GAS_NKG_HII_FIT_SKG_DCL_DCM_PVT_PPC_PLX_VPG_CTD_LHG_TSC_SZL,"[36.59181134  9.70806565  9.00175543  8.12313115  7.94222344  5.12304004
  4.604983    4.48539427  4.20347901  3.84119341  3.41851029  3.29834587
  3.27198633  3.25613094  3.10220757  2.61317817  2.58146082  2.55643561
  2.15139447  2.07569832  1.82861192  1.21346946]",1.3754123213927207,1.3162826178176585,10.914898774944097,1.4067861657203378,10.914898774944097,1.3148699683748353
+1*20/14-10*18/0,1.5140659570970962,1.447675386402947,0.16825571898614464,DSN,1.2018779342723,0.06041416306721771,1.5140659570970962,0.06041416306721771,1.447675386402947,0.8572783257734539,0.8493728040881848,0.13403608713766174,1.4952919577710209,0.13403608713766174,1.2018779342723,DSN,[0.16825572],0.097464028225854,1.245188554973391,0.097464028225854,1.1604762226404775,1.06,,[],1.6226364264456863,1.5893184253494193,0.13403608713766174,1.4171336246099413,0.13619916036412544,1.3148699683748353
+14*20*31-12*12*25,1.5270919728692984,1.3438577005361991,0.0673791005095497,VIP,2.57035175879397,0.0009953284046312501,1.5270919728692984,0.04695722961877587,1.395090222773178,0.7316443024780166,0.6588174361783454,0.04932889363451916,1.5854378227230264,0.04932889363451916,2.0227632867989542,VIP_EVE_HVH,[0.0673791  0.05504368 0.0518788 ],0.010574730676927208,1.2552220811411685,0.010574730676927208,1.1956817696192528,1.06,,[],2.6473934709443987,2.84380174993459,0.04932889363451916,1.3759752836916357,0.04932889363451916,1.313367432628445
+22*31-9*25-12*21,1.377103963559742,1.154381622296986,0.007932455781376075,DAG,1.268714011516315,0.007118628160087151,1.546328633715755,0.007118628160087151,1.3686912649550482,0.6464830305604511,0.5203205721058575,0.007552932545886009,1.4573562074461275,0.007552932545886009,1.268714011516315,DAG,[0.00793246],0.007552932545886009,1.2568195257752661,0.007552932545886009,1.1858538047679668,1.06,,[],2.405949541030731,3.8254301587091852,0.007552932545886009,1.4140242100288185,0.007552932545886009,1.313367432628445
+25*25+25*30-12*25,1.4639153343255678,1.2656798006077927,0.052042193630515814,LBM,2.422131147540984,0.04342423901731152,1.5806341217308464,0.04342423901731152,1.4254477384098918,0.7547640062848461,0.7203042962320478,0.05200780895523907,1.554198259625155,0.05200780895523907,2.422131147540984,LBM,[0.05204219],0.009380028220827532,1.2354009055317126,0.007377886150396123,1.1758665941233457,1.06,,[],2.2931866920913224,2.4750996528944076,0.05200780895523907,1.3343604109456386,0.05200780895523907,1.313367432628445
+20-0-7-17-22-22,1.1977100160020009,0.9265696380188758,2.6940242482499537,VMD,1.226600985221675,0.49770714799188587,1.4811343601337725,0.49770714799188587,1.394132398927951,0.5486160669378816,0.3901840468597304,0.8875832730817499,1.4606312218465227,0.8875832730817499,1.4973991094586019,VMD_YBM_PNC_ASP_TDW_TDG,[2.69402425 1.58391986 1.46775689 1.46055762 1.15728184 0.90384487],0.6454659991433822,1.2013991666309576,0.6454659991433822,1.1671781335187021,1.06,,[],0.8165963563166991,0.7658163492208918,0.8875832730817499,1.3766763358917182,0.8875832730817499,1.312339522048759
-6*6*8*14*30*32,1.1700409364783604,0.9310794518150243,0.10164446096498432,FLC,2.452830188679245,0.004738535717539889,1.2946540830999502,0.3686579213242832,1.1115685052652782,0.5048504414412617,0.10171381218998683,0.02728800081071786,1.5040433647683846,0.02728800081071786,2.1225407698871717,FLC_VIP_HTI_RDP,[0.10164446 0.07143571 0.05605994 0.05372634],1.3318981494188413e-06,1.1574617308008637,1.3318981494188413e-06,1.126440458800296,1.06,,[],1.402317553925637,1.293232620964269,0.02728800081071786,1.3281485407003177,0.017394551874837794,1.3119693377734691
+10+20-4-9-12-31,1.323786661472627,1.1628568163154898,0.627189177983194,TDW,1.573809523809524,0.3677475710548801,1.4299991141421322,0.3677475710548801,1.304923930108,0.6676500275119792,0.47052691037679045,0.3921755699730201,1.4824901578161582,0.3921755699730201,2.0249035979968637,TDW_CSV_ILB_HTI_VSC_VAF,[0.62718918 0.60377343 0.53721508 0.41407139 0.40892563 0.4069614 ],0.21084482285983341,1.2365339484556672,0.1818524643847866,1.1877223260880132,1.06,,[],1.4513038838180494,1.3595518572995284,0.3952274101762881,1.3293204741752815,0.3921755699730201,1.31127622916146
+17*24*31*31/0/1,1.2606352508528542,1.0463197960281685,7.649690845338867,SBV,1.608154020385051,0.017889127492655667,1.448489369290558,0.017889127492655667,1.3502831209711073,0.6533505724861509,0.5697286660531439,0.14842367512558927,1.4383791104699417,0.14842367512558927,1.5869619637437908,SBV_ASP_PIT,[7.64969085 4.99273039 0.1647322 ],0.01299010032080334,1.131438229003092,0.01299010032080334,1.1028998674149082,1.06,,[],1.5535508654332584,1.356445277532401,0.14842367512558927,1.3192324266353646,0.14842367512558927,1.3082351492695412
+8*10*27*31/12/21,1.1260525243450028,0.8719445601953605,0.11582083111692824,CIG,2.051724137931035,0.00693108175077936,1.3322994509508375,0.00693108175077936,1.188689380827363,0.5016391616621981,0.34890124605480705,0.01743633073265578,1.4894720641995263,0.01743633073265578,1.5652285045393501,CIG_TRC_HVX_FIR,[0.11582083 0.05978963 0.05057777 0.04434395],0.001785173152632769,1.24756853582414,0.001785173152632769,1.2152132684008738,1.06,,[],1.2947764555832386,1.3161357104265172,0.01743633073265578,1.3615848468121898,0.018990713680796082,1.308179044667454
+20*25-0*24-12*25,1.4069903831799413,1.1613760605734122,0.04955939011941466,LBM,2.422131147540984,0.02068248832923726,1.6155346670758282,0.02068248832923726,1.4612765602693754,0.6866036619951652,0.5930356524714868,0.02068248832923726,1.5617074290295279,0.02068248832923726,1.95573724143365,LBM_BMC_TLG,[0.04955939 0.03634665 0.0211497 ],0.015397911282689324,1.2217421314709824,0.015397911282689324,1.193527642164998,1.06,,[],2.402411129241126,2.7240218780123633,0.022841949665892734,1.3259291109727227,0.022841949665892734,1.3077823647127989
+1*12/25-6*22/27,1.2690993054370132,1.157216721259133,156.35635487343657,MHC,3.264,23.370616925969404,1.3600679045303858,23.370616925969404,1.2734097718330453,0.6639943726343785,0.5878534372583953,29.897105276198822,1.4563449707962999,29.897105276198822,2.224272423761151,MHC_ADS_GTA_THI_NKG_CDC_HHS,"[156.35635487  54.61401077  52.52942099  48.08055958  47.07598934
  38.7269086   38.45728685]",25.519847912971166,1.2365027562540938,25.519847912971166,1.199779821785881,2.215463232257685,HHS_TTB_PAC_CTD_D2D_ANV_VPG_LHG_PLX_PPC_ASM_SZL,"[38.45728685 26.32194966 23.64154026 15.82644865 13.43526676 12.54720825
  7.85607208  5.624338    4.63040224  2.79027142  1.77307723  1.30085065]",1.410148692346124,0.9920921015304719,29.897105276198822,1.3244216164575817,29.897105276198822,1.3074954949914968
+1*4+11*24-10*19,1.465457179497534,1.3444939115601127,0.18046995503671417,HHS,2.073248407643312,0.02380394467595713,1.5326466920333723,0.02380394467595713,1.4558008204473412,0.8452553135461132,0.827531881099721,0.06048415282510452,1.4920997707384425,0.06048415282510452,2.139121548286823,HHS_THI_LGL_TLH_GTA_MHC,[0.18046996 0.17090422 0.12680704 0.10183624 0.09004802 0.0763944 ],0.06048415282510452,1.3802854399653288,0.06048415282510452,1.2991337312135782,1.06,,[],1.6697868762989643,1.6322308350809847,0.06048415282510452,1.3152006601502584,0.06048415282510452,1.3054307947494286
+2*20*25-2*12*25,1.432150888021998,1.1818488607434818,0.07654000510534587,EVE,1.767295597484277,0.020982258780720325,1.5633691519235406,0.020982258780720325,1.3984064232032827,0.6873503026281568,0.591918184298713,0.0670275384487107,1.5206131052622487,0.02219968265248037,1.767295597484277,EVE,[0.07654001],0.0025128829412368187,1.2101852428510151,0.02016499362209218,1.1329198334030464,1.06,,[],2.7559247998864915,2.903401157077512,0.0670275384487107,1.346116578404964,0.025783261429053014,1.305324498889302
+15*25/5+17*20/21,1.1912995565364521,1.0296196198710184,604.8295071329114,SPM,1.108333333333333,26.686378171270157,1.3690434328314929,26.686378171270157,1.2879383116694632,0.5681095935785709,0.4313080837226195,28.153606220471993,1.4106077545217772,28.153606220471993,1.5961893959501823,SPM_HVX_ASP_TDC_CTF,[604.82950713 213.40490603 196.75017073 169.90149975  60.42488158],28.799453546657812,1.245786783663024,28.799453546657812,1.1819886046592794,2.2442394993685446,TDC_CTF_BFC_SHI_FRT_HT1_PAC_DRC_PET_PNJ_CSM_IJC_RAL_MWG,"[169.90149975  60.42488158  16.50248807  13.35085531  10.21590479
   6.82338341   4.96077149   4.91849567   4.02382023   2.69911926
   2.61249499   2.60426349   2.10581583   1.4604067 ]",1.3747849326134622,1.3133680517570128,28.799453546657812,1.3679408424405195,28.799453546657812,1.3045821214184268
+6*14*24*26/21/22,1.272360310050802,1.0727054151091735,109739.33455077211,SZL,1.989637305699482,1239.6279595152264,1.3392555477600006,1239.6279595152264,1.143780649136067,0.6514289790222139,0.2978251854992626,2121.036098742557,1.4648543231401217,2121.036098742557,1.5374795683099618,SZL_HVH_APC_COM_SKG_HCD_FIR_SVI_CNG_LBM_TCT,"[109739.33455077  45733.79787363  19849.38571178  14694.65217497
  10306.69357954   9762.30606355   5612.10473732   4377.19400798
   3627.26523494   2314.07553119   2140.29207444]",199.81347476022228,1.260544018039494,266.94328128400076,1.1764411436320146,2.2319857426948024,SZL_HVH_SKG_FIR_VNS_DAG_ASM_NCT_RAL_LIX_VSC_CVT_TRC_BFC_HSG_PTB_PME_IDI_TCM_HT1_DCM_CMX_IMP_TCL_DHC_KDC_PNJ_SHI_DPM_MSH_FMC_AST_DRC_BWE_SVC_ANV_TDG_TDC_CSV_VNM_STK_MWG_IJC_C32_HHS_CMG_CLC_PAN_HDG_HPG_PLX_NBB_PET_DQC_IBC_KSB_VHC_BMP_AAA_DBD_PC1_FPT_HII_CTF_FLC,"[1.09739335e+05 4.57337979e+04 1.03066936e+04 5.61210474e+03
 2.67237048e+02 2.14879764e+02 1.77320828e+02 1.70486473e+02
 1.68698664e+02 1.30849525e+02 1.21164499e+02 1.16289361e+02
 1.01650446e+02 9.88607982e+01 9.23102612e+01 6.93625551e+01
 6.16884444e+01 5.84062549e+01 5.55917980e+01 4.65403035e+01
 4.27925268e+01 3.90577507e+01 3.82101140e+01 3.70685762e+01
 3.57353222e+01 3.25396560e+01 3.22084367e+01 3.21639935e+01
 2.91878679e+01 2.84583512e+01 2.75439680e+01 2.73467322e+01
 2.70552304e+01 2.51981917e+01 2.34626941e+01 2.33036081e+01
 2.13529116e+01 2.12795322e+01 2.09960278e+01 1.81985001e+01
 1.50830345e+01 1.48783023e+01 1.21190588e+01 1.13508303e+01
 1.11182182e+01 1.07043554e+01 1.05127283e+01 1.03601609e+01
 9.68577085e+00 9.32741491e+00 9.19688160e+00 8.94135171e+00
 8.44819436e+00 8.34256395e+00 8.10105826e+00 7.23912509e+00
 7.14450527e+00 6.68000301e+00 6.10095432e+00 5.43886775e+00
 4.69990437e+00 4.29036209e+00 2.44710170e+00 2.33402373e+00
 2.17878222e+00]",1.4935755407119715,0.6761342520329192,2121.036098742557,1.325123478070719,2121.036098742557,1.3043515450859922
+24*25/12-5*23/31,1.276415689737187,1.0073708731274802,0.7496625657847762,SSC,0.9130841121495328,0.1512851433830511,1.5134922738036718,0.1512851433830511,1.3618114269506247,0.5499772107652939,0.2660728028793829,0.22977232534533562,1.5439622468782037,0.22977232534533562,2.148771730986188,SSC_TTF_TDW_TLH_EVE,[0.74966257 0.61861738 0.38713016 0.24123164 0.23547271],0.08980773662985989,1.2160328777327651,0.08980773662985989,1.1753209246697467,1.06,,[],1.9444716064789527,2.2982949635960863,0.24399313034478953,1.3203861011866085,0.22977232534533562,1.304021464178606
+6*32+20*25-12*25,1.5123655336475093,1.2663450055827425,0.2228279503748976,TDW,1.573809523809524,0.04218772505359991,1.6250259702366134,0.060198283767544464,1.4509662935341012,0.7892129851449083,0.7583787389136561,0.055968691464265224,1.4959710981216268,0.060198283767544464,1.472792616188843,TDW_EVE_ST8,[0.22282795 0.10848579 0.06296468],0.018165528775721307,1.1676379860381874,0.018165528775721307,1.1379717975129824,1.06,,[],2.1902674405408047,2.250357125643163,0.060198283767544464,1.3620633129397335,0.060198283767544464,1.3038918767903025
